Wed Nov 30 03:40:08 2022    output.dat

         3241988 function calls (3236178 primitive calls) in 47.179 seconds

   Ordered by: call count

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.002    0.002 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:945(Environment)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1095(ExtractionError)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1115(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1118(resource_exists)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1134(resource_stream)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1111(ResourceManager)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1390(has_resource)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1370(NullProvider)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1575(EggProvider)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1607(get_resource_stream)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1614(_register)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1595(DefaultProvider)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1638(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1625(EmptyProvider)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1645(ZipManifests)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1672(MemoizedZipManifests)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1692(ZipProvider)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1868(FileMetadata)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1909(PathMetadata)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1934(EggMetadata)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:2087(NoDists)
        1    0.000    0.000    0.001    0.001 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:2414(EntryPoint)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:2559(Distribution)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:2976(EggInfoDistribution)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:2995(DistInfoDistribution)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:3087(RequirementParseError)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:3091(Requirement)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:3230(_initialize)
        1    0.000    0.000    0.094    0.094 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:3242(_initialize_master_working_set)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:3282(PkgResourcesDeprecationWarning)
        1    0.000    0.000    0.189    0.189 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\zipfile.py:47(LargeZipFile)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\zipfile.py:318(ZipInfo)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\zipfile.py:592(LZMACompressor)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\zipfile.py:615(LZMADecompressor)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\zipfile.py:716(_SharedFile)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\zipfile.py:754(_Tellable)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\zipfile.py:774(ZipExtFile)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\zipfile.py:1103(_ZipWriteFile)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\zipfile.py:1181(ZipFile)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\zipfile.py:1933(PyZipFile)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\zipfile.py:2160(CompleteDirs)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\zipfile.py:2209(FastLookup)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\zipfile.py:2228(Path)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\zipfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\pkgutil.py:194(ImpImporter)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\pkgutil.py:269(ImpLoader)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\pkgutil.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\plistlib.py:68(UID)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\plistlib.py:164(_PlistParser)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\plistlib.py:274(_DumbXMLWriter)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\plistlib.py:312(_PlistWriter)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\plistlib.py:439(InvalidFileException)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\plistlib.py:447(_BinaryPlistParser)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\plistlib.py:622(_BinaryPlistWriter)
        1    0.000    0.000    0.005    0.005 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\plistlib.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\xml\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\xml\parsers\__init__.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\xml\parsers\expat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\parser.py:16(Parser)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\parser.py:71(HeaderParser)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\parser.py:79(BytesParser)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\parser.py:126(BytesHeaderParser)
        1    0.000    0.000    0.011    0.011 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\parser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\feedparser.py:45(BufferedSubFile)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\feedparser.py:136(FeedParser)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\feedparser.py:532(BytesFeedParser)
        1    0.000    0.000    0.010    0.010 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\feedparser.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:8(MessageError)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:12(MessageParseError)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:16(HeaderParseError)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:20(BoundaryError)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:24(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:28(CharsetError)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:33(MessageDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:41(NoBoundaryInMultipartDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:44(StartBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:47(CloseBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:50(FirstHeaderLineIsContinuationDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:53(MisplacedEnvelopeHeaderDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:56(MissingHeaderBodySeparatorDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:61(MultipartInvariantViolationDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:64(InvalidMultipartContentTransferEncodingDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:67(UndecodableBytesDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:70(InvalidBase64PaddingDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:73(InvalidBase64CharactersDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:76(InvalidBase64LengthDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:81(HeaderDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:87(InvalidHeaderDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:90(HeaderMissingRequiredValue)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:93(NonPrintableDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:104(ObsoleteHeaderDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:107(NonASCIILocalPartDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:112(InvalidDateDefect)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\errors.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\_policybase.py:41(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\_policybase.py:18(_PolicyBase)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\importlib\readers.py:27(ZipReader)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\importlib\readers.py:49(MultiplexedPath)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\importlib\readers.py:108(NamespaceReader)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\importlib\readers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\_policybase.py:99(_extend_docstrings)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\_policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\_policybase.py:271(Compat32)
        1    0.000    0.000    0.008    0.008 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\_policybase.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\header.py:179(Header)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\header.py:413(_ValueFormatter)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\header.py:541(_Accumulator)
        1    0.000    0.000    0.004    0.004 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\header.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\quoprimime.py:55(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\quoprimime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\base64mime.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\charset.py:167(Charset)
        1    0.000    0.000    0.001    0.001 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\charset.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\encoders.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\quopri.py:1(<module>)
        1    0.000    0.000    0.003    0.003 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\_parseaddr.py:207(AddrlistClass)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\_parseaddr.py:508(AddressList)
        1    0.000    0.000    0.002    0.002 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\email\_parseaddr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:24(IllegalMonthError)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:31(IllegalWeekdayError)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:52(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:50(_localized_month)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:72(<listcomp>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:69(_localized_day)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:154(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:160(setfirstweekday)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:148(Calendar)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:293(TextCalendar)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:410(HTMLCalendar)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:546(different_locale)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:558(LocaleTextCalendar)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:581(LocaleHTMLCalendar)
        1    0.000    0.000    0.002    0.002 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\calendar.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\locale.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\extern\__init__.py:11(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\extern\__init__.py:64(install)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\extern\__init__.py:5(VendorImporter)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\extern\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\appdirs.py:407(AppDirs)
        1    0.000    0.000    0.010    0.010 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\appdirs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Roaming\Python\Python310\site-packages\win32com\__init__.py:27(SetupEnvironment)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Roaming\Python\Python310\site-packages\win32com\__init__.py:80(__PackageSupportBuildPath__)
        1    0.000    0.000    0.008    0.008 C:\Users\gusta\AppData\Roaming\Python\Python310\site-packages\win32com\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 <string>:1(error)
        1    0.000    0.000    0.000    0.000 <string>:11(com_error)
        1    0.000    0.000    0.004    0.004 C:\Users\gusta\AppData\Roaming\Python\Python310\site-packages\pythoncom.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\gusta\AppData\Roaming\Python\Python310\site-packages\win32\lib\pywintypes.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\__about__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Roaming\Python\Python310\site-packages\win32comext\shell\__init__.py:1(<module>)
        1    0.000    0.000    0.001    0.001 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\version.py:61(InvalidVersion)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\version.py:67(_BaseVersion)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\version.py:106(LegacyVersion)
        1    0.000    0.000    0.003    0.003 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\version.py:267(Version)
        1    0.000    0.000    0.004    0.004 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\_structures.py:7(InfinityType)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\_structures.py:48(NegativeInfinityType)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\_structures.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\_typing.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py:34(InvalidSpecifier)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py:40(BaseSpecifier)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py:104(_IndividualSpecifier)
        1    0.000    0.000    0.001    0.001 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py:263(LegacySpecifier)
        1    0.000    0.000    0.007    0.007 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py:333(Specifier)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py:664(SpecifierSet)
        1    0.000    0.000    0.010    0.010 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\specifiers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\_compat.py:34(__new__)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\_compat.py:33(metaclass)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\_compat.py:25(with_metaclass)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\_compat.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\utils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\requirements.py:22(InvalidRequirement)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\requirements.py:59(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\requirements.py:62(<lambda>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\requirements.py:82(Requirement)
        1    0.000    0.000    0.039    0.039 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\packaging\requirements.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:183(<genexpr>)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:195(_Constants)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:205(ParseBaseException)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:261(ParseException)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:282(ParseFatalException)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:287(ParseSyntaxException)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:306(RecursiveGrammarException)
        1    0.000    0.000    0.000    0.000 C:\Users\gusta\AppData\Local\Programs\Python\Python310\lib\site-packages\pkg_resources\_vendor\pyparsing.py:314(_ParseResultsWithOffset)
